source: https://www.neonscience.org/dc-convert-date-time-POSIX-r,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,datetime,jd,airt,f.airt,rh,f.rh,dewp,f.dewp,prec,f.prec,slrr,f.slrr,parr,f.parr,netr,f.netr,bar,f.bar,wspd,f.wspd,wres,f.wres,wdir,f.wdir,wdev,f.wdev,gspd,f.gspd,s10t,f.s10t
141454,2009-01-13 11:45,13,-3.6,,84,,-5.8,,0,,100,,175,,-80,,1012,,2.6,,2.4,,183,,20,,6.4,,1.3,
141455,2009-01-13 12:00,13,-3.5,,83,,-5.9,,0,,102,,176,,-79,,1012,,2.9,,2.7,,181,,19,,5.4,,1.3,
141456,2009-01-13 12:15,13,-3.3,,82,,-6,,0,,123,,212,,-72,,1012,,3.2,,3,,178,,20,,6.7,,1.3,
141457,2009-01-13 12:30,13,-3.1,,81,,-6,,0,,121,,210,,-51,,1011,,2.9,,2.8,,175,,19,,6.4,,1.3,
141458,2009-01-13 12:45,13,-2.7,,81,,-5.6,,0,,114,,197,,-45,,1011,,2.3,,2.1,,188,,24,,6.7,,1.3,
141459,2009-01-13 13:00,13,-2.3,,80,,-5.3,,0,,120,,206,,-43,,1011,,2.9,,2.8,,189,,20,,8.5,,1.3,
141460,2009-01-13 13:15,13,-2.1,,80,,-5.1,,0,,94,,162,,-35,,1011,,3,,2.7,,189,,22,,6.7,,1.3,
141461,2009-01-13 13:30,13,-1.8,,80,,-4.9,,0,,83,,143,,-33,,1010,,3.1,,2.9,,183,,21,,7.3,,1.3,
141462,2009-01-13 13:45,13,-1.7,,80,,-4.7,,0,,77,,134,,-29,,1010,,3.4,,3.1,,195,,22,,8.3,,1.3,
141463,2009-01-13 14:00,13,-1.5,,80,,-4.6,,0,,80,,139,,-35,,1009,,2.9,,2.6,,189,,24,,7.1,,1.3,
141464,2009-01-13 14:15,13,-1.4,,80,,-4.5,,0,,79,,141,,-36,,1009,,3.5,,3.3,,183,,20,,8.9,,1.3,
141465,2009-01-13 14:30,13,-1.3,,80,,-4.3,,0,,71,,130,,-31,,1008,,2.8,,2.6,,182,,22,,6.4,,1.3,
141466,2009-01-13 14:45,13,-1.2,,80,,-4.2,,0,,65,,120,,-31,,1008,,3.1,,2.8,,186,,25,,6.8,,1.3,
141467,2009-01-13 15:00,13,-1.2,,80,,-4.2,,0,,58,,108,,-31,,1008,,3.1,,2.9,,197,,23,,7.7,,1.3,
141468,2009-01-13 15:15,13,-1.2,,80,,-4.1,,0,,51,,97,,-30,,1008,,3.4,,3.2,,183,,18,,7.8,,1.3,
141469,2009-01-13 15:30,13,-1.1,,80,,-4.1,,0,,42,,81,,-29,,1008,,2.9,,2.7,,190,,20,,7.8,,1.3,
141470,2009-01-13 15:45,13,-1.1,,81,,-4,,0,,30,,56,,-29,,1008,,2.6,,2.4,,192,,22,,6.3,,1.3,
141471,2009-01-13 16:00,13,-1.1,,82,,-3.9,,0,,20,,37,,-29,,1007,,2.4,,2.1,,191,,25,,5.7,,1.3,
141472,2009-01-13 16:15,13,-1.2,,82,,-3.8,,0,,13,,25,,-30,,1007,,2.6,,2.5,,189,,18,,5.6,,1.3,
141473,2009-01-13 16:30,13,-1.2,,83,,-3.8,,0,,5,,11,,-28,,1006,,3,,2.8,,183,,17,,5.9,,1.3,
141474,2009-01-13 16:45,13,-1.3,,83,,-3.7,,0,,1,,3,,-28,,1006,,2.5,,2.4,,183,,18,,5.3,,1.3,
141475,2009-01-13 17:00,13,-1.4,,84,,-3.8,,0,,0,,1,,-27,,1006,,2.2,,2.1,,175,,18,,4.4,,1.3,
141476,2009-01-13 17:15,13,-1.4,,84,,-3.7,,0,,0,,0,,-15,,1006,,2.3,,2.2,,172,,17,,4.8,,1.3,
141477,2009-01-13 17:30,13,-1.5,,85,,-3.7,,0,,0,,0,,-14,,1005,,2.3,,2.2,,156,,19,,4.9,,1.3,
141478,2009-01-13 17:45,13,-1.6,,86,,-3.7,,0,,0,,0,,-24,,1005,,2.5,,2.4,,157,,18,,5.5,,1.3,
141479,2009-01-13 18:00,13,-1.7,,86,,-3.8,,0,,0,,0,,-24,,1005,,2.5,,2.4,,161,,18,,4.8,,1.3,
141480,2009-01-13 18:15,13,-1.7,,86,,-3.8,,0,,0,,0,,-21,,1005,,2.3,,2.2,,162,,19,,5.1,,1.4,
141481,2009-01-13 18:30,13,-1.6,,86,,-3.7,,0,,0,,0,,-16,,1004,,2.1,,2,,159,,20,,5.9,,1.4,
141482,2009-01-13 18:45,13,-1.7,,86,,-3.7,,0,,0,,0,,-10,,1004,,1.5,,1.4,,155,,18,,3.1,,1.4,
141483,2009-01-13 19:00,13,-1.7,,86,,-3.7,,0,,0,,0,,-17,,1004,,1.7,,1.6,,152,,20,,3.6,,1.4,
141484,2009-01-13 19:15,13,-1.8,,87,,-3.6,,0,,0,,0,,-22,,1004,,2.2,,2.1,,153,,19,,5.8,,1.4,
141485,2009-01-13 19:30,13,-1.8,,87,,-3.6,,0,,0,,0,,-22,,1003,,2.2,,2,,136,,20,,5.3,,1.4,
141486,2009-01-13 19:45,13,-1.7,,89,,-3.4,,0,,0,,0,,-23,,1003,,2,,1.7,,151,,31,,5.6,,1.4,
141487,2009-01-13 20:00,13,-1.6,,88,,-3.3,,0,,0,,0,,-12,,1003,,0.7,,0.6,,239,,33,,2.4,,1.4,
141488,2009-01-13 20:15,13,-1.8,,89,,-3.3,,0,,0,,0,,-10,,1003,,0.3,,0.1,,221,,45,,1.4,,1.4,
141489,2009-01-13 20:30,13,-2.1,,91,,-3.4,,0,,0,,0,,-13,,1003,,0.8,,0.8,,146,,16,,1.8,,1.4,
141490,2009-01-13 20:45,13,-2.1,,92,,-3.2,,0,,0,,0,,-8,,1002,,0.9,,0.8,,163,,12,,1.8,,1.4,
141491,2009-01-13 21:00,13,-1.9,,91,,-3.1,,0,,0,,0,,-10,,1002,,0.9,,0.8,,164,,17,,1.7,,1.4,
141492,2009-01-13 21:15,13,-1.9,,91,,-3.1,,0,,0,,0,,-9,,1002,,1.6,,1.5,,168,,17,,3.8,,1.4,
141493,2009-01-13 21:30,13,-1.3,,90,,-2.7,,0,,0,,0,,-9,,1002,,1.7,,1.5,,183,,26,,3.8,,1.4,
141494,2009-01-13 21:45,13,-0.8,,88,,-2.6,,0,,0,,0,,-11,,1001,,2.1,,2,,199,,19,,4.7,,1.4,
141495,2009-01-13 22:00,13,-0.8,,88,,-2.6,,0,,0,,0,,-11,,1001,,1.7,,1.5,,204,,26,,4.9,,1.4,
141496,2009-01-13 22:15,13,-0.9,,88,,-2.7,,0,,0,,0,,-5,,1001,,1.5,,1.3,,220,,26,,3.9,,1.4,
141497,2009-01-13 22:30,13,-1.1,,90,,-2.6,,0,,0,,0,,-8,,1001,,1.1,,1,,207,,24,,3,,1.4,
141498,2009-01-13 22:45,13,-1.2,,92,,-2.3,,0,,0,,0,,-9,,1000,,1.5,,1.3,,205,,23,,3.9,,1.4,
141499,2009-01-13 23:00,13,-1.2,,93,,-2.2,,0,,0,,0,,-10,,1000,,1.4,,1.3,,206,,26,,3.9,,1.4,
141500,2009-01-13 23:15,13,-1.2,,93,,-2.2,,0,,0,,0,,-10,,1000,,1.3,,1.2,,235,,24,,3.4,,1.4,
141501,2009-01-13 23:30,13,-1.3,,94,,-2.2,,0,,0,,0,,-10,,1000,,1.2,,1.1,,243,,24,,2.9,,1.4,
141502,2009-01-13 23:45,13,-1.3,,93,,-2.3,,0,,0,,0,,-14,,1000,,1.2,,1.1,,232,,28,,3,,1.4,
141503,2009-01-14 0:00,13,-1.4,,93,,-2.3,,0,,0,,0,,-17,,1000,,1.3,,1.1,,230,,27,,3.3,,1.4,
141504,2009-01-14 0:15,14,-1.4,,92,,-2.5,,0,,0,,0,,-21,,999,,1.6,,1.5,,272,,20,,3.1,,1.4,
141505,2009-01-14 0:30,14,-1.8,,93,,-2.7,,0,,0,,0,,-16,,999,,1.5,,1.4,,273,,12,,3.2,,1.4,
141506,2009-01-14 0:45,14,-2.1,,95,,-2.8,,0,,0,,0,,-8,,998,,1.7,,1.6,,271,,14,,3.4,,1.4,
141507,2009-01-14 1:00,14,-2.1,,94,,-2.9,,0,,0,,0,,-16,,999,,3.6,,3.3,,278,,23,,8.8,,1.4,
141508,2009-01-14 1:15,14,-2.7,,90,,-4,,0,,0,,0,,-32,,999,,3.2,,3,,278,,21,,8.8,,1.4,
141509,2009-01-14 1:30,14,-3.2,,89,,-4.7,,0,,0,,0,,-54,,999,,3.4,,3.2,,275,,20,,10.7,,1.4,
141510,2009-01-14 1:45,14,-3.6,,80,,-6.5,,0,,0,,0,,-57,,999,,3.6,,3.3,,281,,22,,9.5,,1.4,
141511,2009-01-14 2:00,14,-4.1,,71,,-8.6,,0,,0,,0,,-63,,999,,4.2,,3.8,,282,,23,,11.1,,1.4,
141512,2009-01-14 2:15,14,-4.7,,67,,-10,,0,,0,,0,,-61,,999,,3.9,,3.6,,283,,22,,10.4,,1.4,
141513,2009-01-14 2:30,14,-5.3,,65,,-10.9,,0,,0,,0,,-59,,999,,4.3,,3.9,,293,,24,,12.4,,1.4,
141514,2009-01-14 2:45,14,-6,,65,,-11.5,,0,,0,,0,,-56,,1000,,3,,2.7,,294,,27,,8.7,,1.4,
141515,2009-01-14 3:00,14,-6.4,,66,,-11.8,,0,,0,,0,,-58,,1000,,3.6,,3.4,,287,,22,,9.1,,1.4,
141516,2009-01-14 3:15,14,-6.9,,65,,-12.4,,0,,0,,0,,-60,,1000,,3.6,,3.3,,284,,22,,12.2,,1.4,
141517,2009-01-14 3:30,14,-7.4,,62,,-13.4,,0,,0,,0,,-66,,1000,,4.3,,4,,286,,22,,9.8,,1.4,
141518,2009-01-14 3:45,14,-7.9,,64,,-13.6,,0,,0,,0,,-63,,1000,,4,,3.7,,287,,24,,9.9,,1.4,
141519,2009-01-14 4:00,14,-8.4,,67,,-13.5,,0,,0,,0,,-60,,1000,,2.8,,2.5,,281,,28,,9.2,,1.4,
141520,2009-01-14 4:15,14,-8.7,,68,,-13.5,,0,,0,,0,,-61,,1000,,2.6,,2.3,,279,,25,,8.8,,1.4,
141521,2009-01-14 4:30,14,-9.1,,67,,-14.1,,0,,0,,0,,-60,,1001,,2.6,,2.4,,285,,22,,7.6,,1.4,
141522,2009-01-14 4:45,14,-9.4,,62,,-15.3,,0,,0,,0,,-64,,1001,,3.5,,3.2,,286,,22,,9.9,,1.4,
141523,2009-01-14 5:00,14,-10.1,,62,,-16.1,,0,,0,,0,,-63,,1001,,3.5,,3.2,,276,,24,,10.3,,1.4,
141524,2009-01-14 5:15,14,-10.5,,61,,-16.6,,0,,0,,0,,-63,,1001,,3.7,,3.4,,280,,23,,8.7,,1.4,
141525,2009-01-14 5:30,14,-11,,61,,-17,,0,,0,,0,,-62,,1001,,3.2,,2.9,,281,,27,,8.5,,1.4,
141526,2009-01-14 5:45,14,-11.3,,62,,-17.2,,0,,0,,0,,-65,,1002,,3.4,,3.1,,282,,27,,9.5,,1.4,
141527,2009-01-14 6:00,14,-11.6,,62,,-17.3,,0,,0,,0,,-65,,1002,,3.3,,2.9,,282,,28,,8.7,,1.4,
141528,2009-01-14 6:15,14,-11.9,,64,,-17.3,,0,,0,,0,,-63,,1003,,3.5,,3.2,,280,,22,,9.1,,1.4,
141529,2009-01-14 6:30,14,-12.2,,65,,-17.3,,0,,0,,0,,-64,,1003,,4,,3.8,,284,,19,,10,,1.4,
141530,2009-01-14 6:45,14,-12.5,,66,,-17.5,,0,,0,,0,,-63,,1003,,4.1,,3.9,,280,,20,,10.5,,1.4,
141531,2009-01-14 7:00,14,-12.7,,66,,-17.7,,0,,0,,0,,-62,,1004,,3.4,,3.1,,283,,24,,8.7,,1.4,
141532,2009-01-14 7:15,14,-13,,67,,-17.8,,0,,2,,4,,-61,,1004,,3.1,,2.9,,280,,20,,7.7,,1.4,
141533,2009-01-14 7:30,14,-13.3,,69,,-17.9,,0,,8,,20,,-57,,1005,,2.5,,2.3,,281,,22,,6.7,,1.4,
141534,2009-01-14 7:45,14,-13.5,,69,,-18,,0,,15,,42,,-56,,1005,,2.7,,2.5,,279,,20,,6.4,,1.4,
141535,2009-01-14 8:00,14,-13.4,,67,,-18.3,,0,,24,,68,,-51,,1005,,3.1,,2.8,,285,,23,,7.3,,1.4,
141536,2009-01-14 8:15,14,-13.4,,63,,-19,,0,,52,,116,,-24,,1005,,3,,2.8,,285,,23,,7.9,,1.4,
141537,2009-01-14 8:30,14,-13.3,,60,,-19.4,,0,,145,,253,,-33,,1006,,3.4,,3.2,,278,,21,,9.9,,1.4,
141538,2009-01-14 8:45,14,-12.8,,56,,-19.7,,0,,185,,331,,-53,,1006,,2.7,,2.5,,280,,23,,7.1,,1.4,
141539,2009-01-14 9:00,14,-12.6,,54,,-20,,0,,222,,404,,-52,,1007,,2.6,,2.4,,286,,23,,7.2,,1.4,
141540,2009-01-14 9:15,14,-12.4,,53,,-20.1,,0,,257,,475,,-47,,1007,,2.5,,2.3,,285,,22,,6.4,,1.4,
141541,2009-01-14 9:30,14,-12.6,,52,,-20.3,,0,,290,,542,,-40,,1008,,3.5,,3.3,,278,,18,,8.5,,1.4,
141542,2009-01-14 9:45,14,-12.4,,51,,-20.5,,0,,319,,603,,-34,,1008,,2.8,,2.6,,281,,25,,7.4,,1.4,
141543,2009-01-14 10:00,14,-12.3,,49,,-20.9,,0,,348,,661,,-35,,1008,,3.4,,3,,282,,27,,7.6,,1.4,
141544,2009-01-14 10:15,14,-12.1,,48,,-21,,0,,374,,716,,-22,,1008,,3,,2.8,,282,,23,,8.8,,1.4,
141545,2009-01-14 10:30,14,-12.3,,46,,-21.5,,0,,398,,764,,-18,,1009,,3.8,,3.5,,278,,26,,9.9,,1.4,
141546,2009-01-14 10:45,14,-11.9,,45,,-21.5,,0,,419,,806,,-14,,1008,,2.9,,2.5,,290,,27,,6.5,,1.4,
141547,2009-01-14 11:00,14,-11.6,,43,,-21.5,,0,,436,,840,,-10,,1008,,3.1,,2.8,,282,,25,,7,,1.4,
141548,2009-01-14 11:15,14,-11.7,,43,,-21.7,,0,,449,,867,,-13,,1009,,3.7,,3.4,,269,,23,,8.4,,1.4,
141549,2009-01-14 11:30,14,-11.8,,41,,-22.4,,0,,460,,889,,11,,1009,,4.6,,4.2,,277,,23,,10.3,,1.4,
141550,2009-01-14 11:45,14,-11.6,,41,,-22.4,,0,,467,,902,,-2,,1009,,3.8,,3.5,,275,,25,,10.3,,1.4,
141551,2009-01-14 12:00,14,-11.3,,38,,-22.8,,0,,470,,909,,0,,1009,,3.6,,3.2,,283,,28,,10.5,,1.4,
141552,2009-01-14 12:15,14,-11.2,,37,,-23.1,,0,,470,,911,,5,,1009,,3.7,,3.3,,301,,25,,9.6,,1.4,
141553,2009-01-14 12:30,14,-11.3,,38,,-22.9,,0,,433,,846,,-4,,1008,,3.5,,3.2,,291,,24,,7.6,,1.4,
141554,2009-01-14 12:45,14,-11.3,,38,,-22.8,,0,,423,,824,,-11,,1007,,3.4,,3.1,,285,,23,,8.6,,1.4,
141555,2009-01-14 13:00,14,-11.1,,38,,-22.5,,0,,389,,759,,2,,1008,,2.6,,2.4,,273,,25,,6.2,,1.4,
141556,2009-01-14 13:15,14,-10.9,,38,,-22.4,,0,,356,,694,,9,,1008,,2.7,,2.5,,294,,22,,6.7,,1.5,
141557,2009-01-14 13:30,14,-11.2,,40,,-22.2,,0,,365,,709,,10,,1008,,3.1,,3,,278,,20,,6.5,,1.5,
141558,2009-01-14 13:45,14,-11.1,,39,,-22.2,,0,,314,,614,,-1,,1009,,2.7,,2.4,,272,,25,,7.2,,1.5,
141559,2009-01-14 14:00,14,-11.3,,40,,-22.3,,0,,269,,529,,-7,,1009,,2.7,,2.5,,273,,23,,6.2,,1.5,
141560,2009-01-14 14:15,14,-11.3,,40,,-22.1,,0,,276,,538,,-6,,1009,,2.8,,2.5,,272,,25,,6.2,,1.5,
141561,2009-01-14 14:30,14,-11.4,,39,,-22.5,,0,,211,,419,,-12,,1009,,2.9,,2.7,,278,,21,,6.5,,1.5,
141562,2009-01-14 14:45,14,-11.4,,40,,-22.4,,0,,185,,367,,-15,,1009,,2.4,,2.2,,285,,20,,4.9,,1.5,
141563,2009-01-14 15:00,14,-11.4,,41,,-22.1,,0,,161,,317,,-21,,1010,,2,,1.8,,264,,25,,4.3,,1.5,
141564,2009-01-14 15:15,14,-11.4,,40,,-22.4,,0,,131,,258,,-20,,1010,,2.2,,2,,266,,23,,5.3,,1.5,
141565,2009-01-14 15:30,14,-11.9,,41,,-22.4,,0,,88,,177,,-24,,1010,,2.3,,2.2,,270,,22,,5.8,,1.5,
141566,2009-01-14 15:45,14,-12.1,,42,,-22.5,,0,,73,,142,,-22,,1011,,2.1,,2,,268,,22,,5.8,,1.5,
141567,2009-01-14 16:00,14,-12.3,,42,,-22.5,,0,,50,,98,,-26,,1011,,1.4,,1.3,,266,,23,,3.7,,1.5,
141568,2009-01-14 16:15,14,-12.4,,44,,-22.2,,0,,32,,62,,-24,,1011,,1,,1,,282,,19,,2.7,,1.5,
141569,2009-01-14 16:30,14,-12.6,,46,,-21.8,,0,,15,,29,,-23,,1011,,2.2,,2.1,,273,,19,,5.4,,1.5,
141570,2009-01-14 16:45,14,-12.8,,49,,-21.4,,0,,3,,7,,-14,,1011,,1.9,,1.7,,276,,21,,4.6,,1.5,
141571,2009-01-14 17:00,14,-13,,48,,-21.6,,0,,0,,1,,-12,,1011,,1.8,,1.6,,268,,22,,4,,1.5,
141572,2009-01-14 17:15,14,-13.1,,48,,-21.9,,0,,0,,0,,-11,,1011,,1.5,,1.4,,279,,22,,4.1,,1.5,
141573,2009-01-14 17:30,14,-13.2,,48,,-21.8,,0,,0,,0,,-10,,1011,,1.6,,1.5,,272,,22,,3.1,,1.5,
141574,2009-01-14 17:45,14,-13.4,,50,,-21.7,,0,,0,,0,,-10,,1011,,2,,1.8,,268,,21,,4.5,,1.5,
141575,2009-01-14 18:00,14,-13.5,,48,,-22.1,,0,,0,,0,,-11,,1012,,2,,1.9,,279,,24,,5,,1.5,
141576,2009-01-14 18:15,14,-13.7,,47,,-22.7,,0,,0,,0,,-14,,1012,,1.7,,1.6,,279,,23,,5.3,,1.5,
141577,2009-01-14 18:30,14,-13.9,,49,,-22.4,,0,,0,,0,,-24,,1012,,0.9,,0.8,,274,,28,,3,,1.5,
141578,2009-01-14 18:45,14,-14.1,,50,,-22.3,,0,,0,,0,,-28,,1012,,0.5,,0.5,,268,,25,,1.9,,1.5,
141579,2009-01-14 19:00,14,-14.4,,53,,-21.9,,0,,0,,0,,-29,,1012,,0.9,,0.9,,281,,16,,3.3,,1.5,
141580,2009-01-14 19:15,14,-14.6,,53,,-22.1,,0,,0,,0,,-28,,1012,,1.2,,1.2,,280,,15,,3,,1.5,
141581,2009-01-14 19:30,14,-14.8,,54,,-21.9,,0,,0,,0,,-12,,1013,,1,,0.9,,258,,25,,2.5,,1.5,
141582,2009-01-14 19:45,14,-14.7,,56,,-21.6,,0,,0,,0,,-13,,1013,,1.1,,1.1,,270,,14,,2.5,,1.5,
141583,2009-01-14 20:00,14,-14.7,,55,,-21.7,,0,,0,,0,,-19,,1013,,0.7,,0.7,,283,,14,,1.9,,1.5,
141584,2009-01-14 20:15,14,-14.9,,55,,-21.9,,0,,0,,0,,-19,,1013,,0.5,,0.5,,292,,19,,1.7,,1.5,
141585,2009-01-14 20:30,14,-15,,55,,-22,,0,,0,,0,,-27,,1013,,0.3,,0.3,,237,,16,,1.1,,1.5,
141586,2009-01-14 20:45,14,-15.3,,58,,-21.6,,0,,0,,0,,-17,,1013,,0.3,,0.3,,239,,19,,1.2,,1.5,
141587,2009-01-14 21:00,14,-15.4,,59,,-21.7,,0,,0,,0,,-26,,1013,,0.4,,0.3,,276,,23,,1.1,,1.5,
141588,2009-01-14 21:15,14,-15.6,,60,,-21.6,,0,,0,,0,,-25,,1013,,0.6,,0.6,,267,,22,,1.9,,1.5,
141589,2009-01-14 21:30,14,-15.9,,60,,-21.9,,0,,0,,0,,-38,,1013,,0.3,,0.2,,289,,43,,1.3,,1.5,
141590,2009-01-14 21:45,14,-16,,60,,-22,,0,,0,,0,,-30,,1013,,0.2,,0.2,,323,,23,,2.1,,1.5,
141591,2009-01-14 22:00,14,-16.1,,60,,-22.1,,0,,0,,0,,-9,,1013,,0.4,,0.3,,302,,32,,2.4,,1.5,
141592,2009-01-14 22:15,14,-15.5,,57,,-22.2,,0,,0,,0,,-5,,1013,,0.4,,0.4,,302,,21,,2.7,,1.5,
141593,2009-01-14 22:30,14,-15.1,,53,,-22.6,,0,,0,,0,,-5,,1013,,0.6,,0.6,,294,,25,,1.6,,1.5,
141594,2009-01-14 22:45,14,-15,,52,,-22.6,,0,,0,,0,,-6,,1013,,0.3,,0.2,,285,,37,,1.7,,1.5,
141595,2009-01-14 23:00,14,-14.9,,52,,-22.6,,0,,0,,0,,-8,,1013,,0.5,,0.4,,289,,30,,1.5,,1.5,
141596,2009-01-14 23:15,14,-14.9,,53,,-22.3,,0,,0,,0,,-12,,1014,,0.6,,0.5,,249,,28,,1.5,,1.5,
141597,2009-01-14 23:30,14,-15,,57,,-21.8,,0,,0,,0,,-13,,1014,,0.2,,0.2,,229,,19,,1.1,,1.5,
141598,2009-01-14 23:45,14,-15.1,,56,,-21.9,,0,,0,,0,,-10,,1014,,0.3,,0.2,,286,,28,,1.2,,1.5,
141599,2009-01-15 0:00,14,-15.1,,54,,-22.3,,0,,0,,0,,-10,,1013,,0.2,,0.1,,225,,17,,0.9,,1.5,
141600,2009-01-15 0:15,15,-15.2,,59,,-21.5,,0,,0,,0,,-10,,1013,,0.3,,0.3,,252,,19,,1,,1.5,
141601,2009-01-15 0:30,15,-15.2,,57,,-21.7,,0,,0,,0,,-12,,1013,,0.3,,0.3,,227,,10,,0.8,,1.5,
141602,2009-01-15 0:45,15,-15.3,,58,,-21.6,,0,,0,,0,,-13,,1013,,0.2,,0.2,,284,,27,,0.7,,1.5,
141603,2009-01-15 1:00,15,-15.3,,60,,-21.5,,0,,0,,0,,-13,,1013,,0.3,,0.3,,246,,22,,0.8,,1.5,
141604,2009-01-15 1:15,15,-15.5,,62,,-21.1,,0,,0,,0,,-10,,1013,,0,,0,,242,,2,,0.8,,1.5,
141605,2009-01-15 1:30,15,-15.5,,64,,-20.8,,0,,0,,0,,-10,,1013,,0.2,,0.2,,213,,8,,0.8,,1.5,
141606,2009-01-15 1:45,15,-15.5,,66,,-20.4,,0,,0,,0,,-9,,1014,,0.6,,0.6,,219,,18,,1.4,,1.5,
141607,2009-01-15 2:00,15,-15.4,,64,,-20.7,,0,,0,,0,,-10,,1014,,0.4,,0.3,,250,,24,,1.2,,1.5,
141608,2009-01-15 2:15,15,-15.3,,61,,-21.2,,0,,0,,0,,-13,,1014,,0.4,,0.4,,284,,16,,1.1,,1.5,
141609,2009-01-15 2:30,15,-15.3,,60,,-21.3,,0,,0,,0,,-25,,1014,,0.3,,0.3,,272,,11,,1.1,,1.5,
141610,2009-01-15 2:45,15,-15.6,,61,,-21.3,,0,,0,,0,,-30,,1013,,0.1,,0.1,,300,,3,,0.5,,1.5,
141611,2009-01-15 3:00,15,-16.1,,69,,-20.5,,0,,0,,0,,-29,,1013,,0.1,,0.1,,306,,28,,0.8,,1.5,
141612,2009-01-15 3:15,15,-16.5,,70,,-20.7,,0,,0,,0,,-22,,1013,,0.2,,0.2,,105,,0,,1,,1.5,
141613,2009-01-15 3:30,15,-16.7,,72,,-20.6,,0,,0,,0,,-13,,1013,,0.1,,0.1,,105,,0,,0.7,,1.5,
141614,2009-01-15 3:45,15,-16.7,,72,,-20.6,,0,,0,,0,,-21,,1013,,0,,0,,105,,0,,0.2,,1.5,
141615,2009-01-15 4:00,15,-16.5,,69,,-20.9,,0,,0,,0,,-23,,1013,,0.1,,0.1,,334,,8,,0.8,,1.5,
141616,2009-01-15 4:15,15,-16.7,,71,,-20.7,,0,,0,,0,,-17,,1013,,0,,0,,335,,0,,0.2,,1.5,
141617,2009-01-15 4:30,15,-16.5,,70,,-20.6,,0,,0,,0,,-16,,1013,,0.2,,0.2,,333,,9,,1.1,,1.5,
141618,2009-01-15 4:45,15,-16.5,,71,,-20.5,,0,,0,,0,,-17,,1013,,0.1,,0.1,,346,,15,,0.9,,1.5,
141619,2009-01-15 5:00,15,-16.7,,73,,-20.4,,0,,0,,0,,-17,,1013,,0.2,,0.2,,25,,10,,0.7,,1.5,
141620,2009-01-15 5:15,15,-16.7,,74,,-20.3,,0,,0,,0,,-22,,1013,,0.2,,0.2,,70,,12,,1,,1.5,
141621,2009-01-15 5:30,15,-16.8,,72,,-20.8,,0,,0,,0,,-23,,1013,,0.2,,0.2,,24,,10,,0.9,,1.5,
141622,2009-01-15 5:45,15,-17,,73,,-20.8,,0,,0,,0,,-20,,1013,,0.3,,0.3,,41,,17,,0.8,,1.5,
141623,2009-01-15 6:00,15,-16.9,,73,,-20.6,,0,,0,,0,,-9,,1013,,0.2,,0.2,,37,,13,,0.9,,1.5,
141624,2009-01-15 6:15,15,-16.7,,71,,-20.7,,0,,0,,0,,-9,,1013,,0.5,,0.4,,29,,17,,1.3,,1.5,
141625,2009-01-15 6:30,15,-16.4,,71,,-20.5,,0,,0,,0,,-11,,1013,,0.4,,0.3,,32,,16,,1.5,,1.5,
141626,2009-01-15 6:45,15,-16.3,,73,,-20.1,,0,,0,,0,,-11,,1014,,0.5,,0.5,,32,,14,,1.9,,1.5,
141627,2009-01-15 7:00,15,-16.1,,70,,-20.3,,0,,0,,0,,-10,,1014,,0.5,,0.5,,27,,26,,1.5,,1.5,
141628,2009-01-15 7:15,15,-16,,69,,-20.4,,0,,1,,3,,-18,,1014,,0.5,,0.5,,27,,21,,1.6,,1.5,
141629,2009-01-15 7:30,15,-15.9,,66,,-20.8,,0,,5,,13,,-20,,1014,,0.5,,0.4,,31,,26,,2.3,,1.5,
141630,2009-01-15 7:45,15,-15.9,,67,,-20.6,,0,,14,,31,,-16,,1014,,0.5,,0.4,,34,,22,,2.2,,1.5,
141631,2009-01-15 8:00,15,-15.7,,66,,-20.6,,0,,27,,57,,-11,,1014,,0.6,,0.5,,32,,34,,2,,1.5,
141632,2009-01-15 8:15,15,-15.4,,63,,-20.8,,0,,42,,89,,-11,,1015,,0.9,,0.8,,22,,31,,2.9,,1.5,
141633,2009-01-15 8:30,15,-15.1,,63,,-20.6,,0,,67,,140,,-11,,1015,,0.9,,0.8,,24,,24,,3.2,,1.5,
141634,2009-01-15 8:45,15,-14.8,,61,,-20.7,,0,,90,,187,,-13,,1015,,0.8,,0.7,,32,,33,,2.4,,1.5,
141635,2009-01-15 9:00,15,-14.5,,59,,-20.7,,0,,97,,202,,-7,,1015,,0.8,,0.7,,46,,30,,2.5,,1.5,
141636,2009-01-15 9:15,15,-14.4,,59,,-20.7,,0,,108,,222,,3,,1015,,1.2,,1.1,,52,,22,,2.4,,1.5,
141637,2009-01-15 9:30,15,-14.1,,58,,-20.6,,0,,152,,306,,5,,1015,,0.9,,0.7,,19,,35,,2.5,,1.5,
141638,2009-01-15 9:45,15,-13.8,,56,,-20.8,,0,,156,,311,,10,,1015,,1.4,,1.2,,351,,28,,3.3,,1.5,
141639,2009-01-15 10:00,15,-13.9,,55,,-21,,0,,130,,266,,5,,1015,,1.1,,0.8,,10,,35,,3.1,,1.5,
141640,2009-01-15 10:15,15,-13.7,,55,,-20.7,,0,,148,,302,,10,,1016,,0.9,,0.8,,347,,31,,3,,1.5,
141641,2009-01-15 10:30,15,-13.5,,54,,-20.8,,0,,185,,374,,16,,1015,,1.2,,1,,346,,28,,3.3,,1.5,
